#Source_Name,ASSOC_GAM,ASSOC_TEV,CLASS,ASSOC1,ASSOC2,Flags
4FGL J0200.3-4109,3FHL J0200.1-4109,,bcu,1RXS J020021.0-410936,,0
4FGL J0200.6-6637,3FGL J0200.9-6635,,bcu,PMN J0201-6638,,0
4FGL J0201.1+0036,,,bll,MS 0158.5+0019,,0
4FGL J0201.1-4347,,,bcu,GALEXASC J020110.83-434654.8,,0
4FGL J0202.4+0849,3FGL J0202.3+0851,,fsrq,TXS 0159+085,,0
4FGL J0202.4+2943,,,,,,0
4FGL J0202.6-0258,,,bcu,PMN J0202-0302,,0
4FGL J0202.7+4204,3FGL J0202.5+4206,,bll,B3 0159+418,,0
4FGL J0202.9-0225,3FGL J0203.1-0227,,bcu,RX J0202.9-0223,,0
4FGL J0203.6+7233,3FHL J0203.4+7232,,bll,S5 0159+723,,0
4FGL J0203.7+3042,3FHL J0203.8+3044,,bll,NVSS J020344+304238,,0
4FGL J0204.0-3334,,,bll,1RXS J020413.6-333345,,0
4FGL J0204.3-3140,,,,,,0
4FGL J0204.3+2417,3FHL J0204.3+2417,,bcu,B2 0201+24,,0
4FGL J0204.7+6656,,,,,,0
4FGL J0204.8+1513,3FGL J0205.0+1510,,bcu,4C +15.05,,0
4FGL J0205.0-1700,3FGL J0205.2-1700,,fsrq,PKS 0202-17,,0
4FGL J0205.2+3212,3FGL J0204.8+3212,,fsrq,B2 0202+31,,0
4FGL J0205.7+6449,3FHL J0205.5+6449,3C 58,PSR,PSR J0205+6449,,512
4FGL J0206.0-0958,,,,,,0
4FGL J0206.4-1151,3FGL J0206.4-1150,,fsrq,PMN J0206-1150,,0
4FGL J0206.8-5744,,,bcu,SUMSS J020640-574948,,0
4FGL J0207.4-3855,3FGL J0207.9-3846,,bcu,PKS 0205-391,,0
4FGL J0207.5-1049,,,bcu,PMN J0207-1047,,0
4FGL J0207.5-2402,3FHL J0207.6-2402,,bcu,NVSS J020733-240202,,0
4FGL J0207.9+2203,,,,,,0
4FGL J0207.9+0953,,,,,,0
4FGL J0208.3-6838,3FHL J0208.2-6839,,bll,PKS 0206-688,,0
4FGL J0208.5-0046,,,bll,PKS 0205-010,,0
4FGL J0208.6+3523,3FHL J0208.6+3522,,bll,MS 0205.7+3509,,0
4FGL J0209.3+4449,3FHL J0209.2+4448,,bll,1RXS J020917.6+444951,,0
4FGL J0209.3-5228,3FHL J0209.3-5229,,bll,PMN J0209-5229,,512
4FGL J0209.8+2626,,,,,,0
4FGL J0209.9+7229,3FHL J0209.7+7233,,bll,S5 0205+722,,0
4FGL J0210.1+2518,,,bcu,2MASS J02100260+2517251,,0
4FGL J0210.5-1445,,,bcu,PKS 0207-149,,0
4FGL J0210.7-5101,3FHL J0210.6-5100,,FSRQ,PKS 0208-512,,0
4FGL J0211.1-0646,3FHL J0211.0-0647,,bcu,LEDA 1029376,,0
4FGL J0211.2+1051,3FHL J0211.2+1051,,BLL,MG1 J021114+1051,,0
4FGL J0211.5+6219,,,,,,4
4FGL J0212.1+5321,3FGL J0212.1+5320,,,,,0
4FGL J0212.2-2559,,,bcu,1RXS J021206.0-255808,,0
4FGL J0212.2-0219,,,bcu,RX J0212.3-0222,,0
4FGL J0212.4-3502,3FHL J0212.4-3503,,bll,RBS 0292,,0
4FGL J0212.8-2721,3FGL J0213.1-2720,,bcu,PMN J0212-2719,,0
4FGL J0212.9+2244,3FHL J0213.0+2242,,bll,MG3 J021252+2246,,0
4FGL J0213.8-6949,3FHL J0213.9-6950,,bcu,1RXS J021359.9-695130,,0
4FGL J0214.2-7025,3FGL J0216.1-7016,,bcu,PMN J0214-7027,,0
4FGL J0214.3+5145,3FHL J0214.5+5145,TXS 0210+515,bll,TXS 0210+515,,0
4FGL J0214.4-5822,3FGL J0214.7-5823,,bcu,PMN J0214-5822,,0
4FGL J0214.8-6150,,,bcu,PKS 0212-620,,0
4FGL J0214.9-3722,,,,,,0
4FGL J0215.0-5330,,,,,,0
4FGL J0215.3+7555,3FHL J0215.2+7555,,bcu,WN B0210.3+7540,,0
4FGL J0215.9+0300,3FGL J0216.0+0300,,bcu,GALEXASC J021608.28+030014.2,,0
4FGL J0216.5+2313,3FHL J0216.4+2315,,bll,RBS 0298,,0
4FGL J0216.6-1015,3FGL J0216.6-1019,,bcu,PMN J0216-1017,,0
4FGL J0216.8-6635,3FHL J0217.0-6636,,bll,RBS 0300,,0
4FGL J0216.8+0510,3FGL J0216.4+0507,,bcu,AT 2017eph,,0
4FGL J0217.0-0821,3FGL J0217.1-0833,,fsrq,PKS 0214-085,,0
4FGL J0217.2+0837,3FHL J0217.1+0836,,bll,ZS 0214+083,,0
4FGL J0217.4+7352,3FGL J0217.5+7349,,fsrq,S5 0212+73,,0
4FGL J0217.8+0144,3FHL J0217.8+0143,,fsrq,PKS 0215+015,,0
4FGL J0218.1+4232,3FHL J0218.3+4230,,PSR,PSR J0218+4232,,0
4FGL J0218.9+3643,3FGL J0218.9+3642,,bcu,MG3 J021846+3641,,0
4FGL J0219.0+2443,3FHL J0219.0+2445,,bll,87GB 021610.9+243205,,0
4FGL J0219.1-1724,3FHL J0219.1-1723,,bll,1RXS J021905.8-172503,,0
4FGL J0219.5+0724,,,bcu,GB6 J0219+0727,,0
4FGL J0220.2+3246,,,fsrq,CRATES J022048+324116,,0
4FGL J0220.8-0841,,,bll,RX J0220.8-0842,,0
4FGL J0221.1+3556,3FHL J0221.1+3556,S3 0218+35,FSRQ,S3 0218+35,,0
4FGL J0221.4+6241e,3FGL J0224.0+6235,,SNR,HB 3,,4
4FGL J0221.5+2513,3FHL J0221.4+2512,,bcu,GALEXASC J022134.87+251501.0,,0
4FGL J0222.0-1616,3FGL J0222.1-1616,,fsrq,PKS 0219-164,,0
4FGL J0222.4+6156e,3FGL J0223.6+6204,,snr,W 3,HB 3 field,4
4FGL J0222.6+4302,3FHL J0222.6+4302,3C 66A,BLL,3C 66A,,0
4FGL J0222.7+5016,,,,,,0
4FGL J0223.0-3447,,,fsrq,PKS 0220-349,,0
4FGL J0223.0+6821,3FHL J0222.9+6821,,bll,NVSS J022304+682154,,0
4FGL J0223.1-1117,3FHL J0223.0-1119,,bll,1RXS J022314.6-111741,,0
4FGL J0223.5+5415,,,,,,0
4FGL J0223.5+3912,3FGL J0223.6+3927,,bcu,B3 0220+390,,0
4FGL J0223.5-0928,,,bcu,PMN J0223-0925,,0
4FGL J0224.0-7941,3FHL J0223.9-7941,,bll,PMN J0223-7940,,0
4FGL J0224.0-1850,3FHL J0223.9-1850,,bcu,GALEXASC J022404.29-185029.9,,0
4FGL J0224.2+0700,,,fsrq,PKS 0221+067,,0
4FGL J0224.2+1616,3FGL J0224.4+1615,,bcu,NVSS J022411+161500,,0
4FGL J0224.8+2937,,,,,,4
4FGL J0224.9+1843,,,fsrq,TXS 0222+185,,0
4FGL J0225.1-2604,3FGL J0225.2-2602,,bcu,PMN J0225-2603,,0
4FGL J0225.5-5530,,,,,,0
4FGL J0225.6-4502,,,bcu,PMN J0225-4503,,0
4FGL J0225.8+1310,,,bcu,NVSS J022551+131046,,0
4FGL J0226.3-1845,,,bcu,PKS 0224-189,,0
4FGL J0226.5+0938,3FGL J0226.3+0941,,fsrq,PMN J0226+0937,,0
4FGL J0226.5-4441,3FHL J0226.7-4440,,bll,RBS 0318,,0
4FGL J0226.6-0553,,,bcu,PMN J0226-0552,,0
4FGL J0226.7+2312,,,bcu,GB6 J0226+2311,,0
4FGL J0226.9+7744,,,,,,0
4FGL J0227.2+3928,1FGL J0226.0+3922,,fsrq,B2 0224+39,,0
4FGL J0227.3+0201,3FHL J0227.3+0200,,bll,RX J0227.2+0201,,0
4FGL J0227.8+2246,3FGL J0228.0+2248,,bcu,NVSS J022744+224834,,0
4FGL J0228.0-3026,,,fsrq,PKS 0225-306,,0
4FGL J0228.1+8208,3FGL J0228.5+8213,,bcu,WN B0220.3+8153,,0
4FGL J0228.2-3102,3FHL J0228.0-3101,,bcu,PMN J0228-3102,,0
4FGL J0228.3-5547,3FHL J0228.2-5545,,fsrq,PKS 0226-559,,0
4FGL J0228.7+6718,3FGL J0228.5+6703,,fsrq,4C +67.05,,0
4FGL J0229.5-3644,3FGL J0229.3-3643,,fsrq,PKS 0227-369,,0
4FGL J0230.3+1713,,,,,,0
4FGL J0230.8+4032,3FGL J0230.8+4032,,fsrq,B3 0227+403,,0
4FGL J0231.0+3505,,,,,,256
4FGL J0231.2-5754,3FHL J0231.0-5755,,bll,PKS 0229-581,,0
4FGL J0231.2-4745,,,fsrq,PMN J0231-4746,,0
4FGL J0231.8+1322,,,fsrq,4C +13.14,,0
4FGL J0232.5-1118,,,bcu,PMN J0232-1120,,0
4FGL J0232.8+2018,3FHL J0232.8+2017,1ES 0229+200,bll,1ES 0229+200,,0
4FGL J0232.9+2608,3FHL J0232.9+2609,,bll,B2 0230+25,,0
4FGL J0233.0+3740,3FHL J0233.0+3742,,bcu,NVSS J023308+374201,,0
4FGL J0233.5+0654,3FHL J0233.5+0657,,bcu,2MASS J02334098+0656114,,0
4FGL J0233.9+8041,3FHL J0233.9+8042,,bcu,1RXS J023428.6+804341,,0
4FGL J0234.3-0628,3FGL J0234.2-0629,,bll,SDSS J023410.30-062825.7,,0
4FGL J0235.3+5650,3FGL J0235.7+5647,,,,,0
4FGL J0235.6-2939,3FHL J0235.5-2938,,bll,PHL 1389,,0
4FGL J0236.8-6136,3FHL J0236.8-6137,,fsrq,PKS 0235-618,,0
4FGL J0237.1-0714,,,,,,0
4FGL J0237.3+2000,,,,,,0
4FGL J0237.6+0923,,,bcu,OD 58,,0
4FGL J0237.6-3602,3FHL J0237.6-3602,,bll,RBS 0334,,0
4FGL J0237.7+0206,,,bcu,PKS 0235+017,,0
4FGL J0237.8+5238,3FGL J0238.0+5237,,,,,0
4FGL J0237.8+2848,3FHL J0237.8+2847,,FSRQ,4C +28.07,,0
4FGL J0238.1-3905,3FGL J0238.3-3904,,bll,1RXS J023800.5-390505,,0
4FGL J0238.2+1531,,,bcu,CRATES J0238+1533,,0
4FGL J0238.4-3116,3FHL J0238.4-3117,1RXS J023832.6-311658,bll,1RXS J023832.6-311658,,0
4FGL J0238.6+1637,3FHL J0238.6+1637,,BLL,PKS 0235+164,,0
4FGL J0238.7+2555,3FGL J0239.0+2555,,,,,0
4FGL J0239.1+6634,,,,,,0
4FGL J0239.5+1326,3FGL J0239.4+1326,,bcu,GB6 J0239+1327,,0
4FGL J0239.5-1353,,,bcu,CRATES J023939.13-135409.6,,0
4FGL J0239.7+0415,,,fsrq,PKS 0237+040,,0
4FGL J0240.2-0248,3FGL J0240.0-0253,,,,,0
4FGL J0240.5+6113,3FHL J0240.5+6113,LS I +61 303,HMB,LSI +61 303,,512
4FGL J0240.8-3401,,,bcu,NVSS J024047-340018,,0
4FGL J0241.0-0505,,,bll,PKS 0238-052,,0
4FGL J0241.3+6543,3FHL J0241.3+6543,,bll,TXS 0237+655,,0
4FGL J0241.9-1603,,,bcu,1RXS J024151.6-160339,,0
4FGL J0242.3+1102,3FGL J0242.3+1059,,fsrq,OD 166,,0
4FGL J0242.3+5216,,,bcu,TXS 0239+520,,0
4FGL J0242.6+1735,,,bcu,TXS 0239+175,,0
4FGL J0242.6-0000,3FHL J0242.7-0002,,sbg,NGC 1068,,0
4FGL J0243.2-0550,,,fsrq,PKS 0240-060,,0
4FGL J0243.3+6319,,,unk,7C 0239+6308,,2048
4FGL J0243.4+7119,3FHL J0243.7+7121,,bll,S5 0238+711,,0
4FGL J0244.6-5819,3FHL J0244.4-5819,,bll,RBS 0351,,0
4FGL J0244.7+1316,,,bcu,GB6 J0244+1320,,0
4FGL J0245.0+4755,3FGL J0244.4+4745,,,,,0
4FGL J0245.1-0257,,,bcu,PMN J0245-0255,,0
4FGL J0245.4-5950,,,bcu,PMN J0244-5948,,0
4FGL J0245.4+2408,3FGL J0245.4+2410,,fsrq,B2 0242+23,,0
4FGL J0245.9-4650,3FHL J0246.1-4650,,fsrq,PKS 0244-470,,0
4FGL J0246.0-4838,,,,,,0
4FGL J0246.6-3348,,,bcu,TXS 0244-340,,0
4FGL J0248.0+2232,,,bcu,1RXS J024800.1+223136,,0
4FGL J0248.4+6021,3FGL J0248.5+6022,,PSR,PSR J0248+6021,,0
4FGL J0248.6+4230,3FGL J0248.5+4232,,PSR,PSR J0248+4230,,2048
4FGL J0248.6+5131,3FHL J0248.6+5132,,bcu,2MASS J02484479+5132022,,0
4FGL J0250.2-8224,3FGL J0244.4-8224,,bcu,PMN J0251-8226,,0
4FGL J0250.6+1712,3FHL J0250.5+1712,,bll,RGB J0250+172,,0
4FGL J0250.6+8435,3FHL J0249.7+8434,,bcu,WN B0239.6+8423,,0
4FGL J0250.7+5630,3FHL J0250.7+5631,,bcu,RX J0250.7+5629,,0
4FGL J0251.0+2605,3FGL J0251.1+2603,,PSR,PSR J0251+26,,2048
4FGL J0251.1-1830,3FHL J0251.2-1830,,,,,0
4FGL J0251.5-5958,3FGL J0251.5-5959,,fsrq,PKS 0250-602,,0
4FGL J0252.0-3657,,,,,,0
4FGL J0252.3-2707,,,,,,256
4FGL J0252.8-2219,3FHL J0252.8-2218,,fsrq,PKS 0250-225,,0
4FGL J0252.9+3834,3FGL J0252.3+3830,,fsrq,B2 0249+38,,0
4FGL J0253.2-5441,3FGL J0253.1-5438,,fsrq,PKS 0252-549,,0
4FGL J0253.2-0124,3FHL J0253.2-0126,,bll,FBQS J0253-0124,,0
4FGL J0253.5+3216,3FHL J0253.5+3216,,fsrq,MG3 J025334+3217,,0
4FGL J0253.9+5103,3FGL J0253.8+5104,,fsrq,TXS 0250+508,,0
4FGL J0255.8+0534,3FGL J0255.8+0532,,bll,PMN J0255+0533,,0
4FGL J0256.3+0334,3FHL J0256.4+0334,,bll,PKS B0253+033,,0
4FGL J0257.0+3358,,,bcu,GB6 J0257+3357,,0
4FGL J0257.8+7044,,,,,,0
4FGL J0257.9-1215,3FGL J0257.8-1216,,fsrq,PMN J0257-1211,,0
4FGL J0258.1+2030,3FGL J0258.0+2030,,bll,MG3 J025805+2029,,0
4FGL J0259.0+0552,3FHL J0258.9+0554,,,,,0
4FGL J0259.3+5453,3FHL J0259.5+5453,,bcu,GB6 J0259+5451,,0
4FGL J0259.4+0746,3FHL J0259.4+0747,,fsrq,PKS 0256+075,,0
4FGL J0259.5+1924,,,fsrq,TXS 0256+192,,0
4FGL J0259.5-1705,,,bcu,NVSS J025933-170540,,0
4FGL J0301.0-1652,3FGL J0301.4-1652,,bcu,PMN J0301-1652,,0
4FGL J0301.2+2546,,,,,,0
4FGL J0301.4-3124,,,bcu,AT20G J030116-312615,,0
4FGL J0301.6-7155,3FGL J0301.8-7157,,fsrq,PKS 0301-721,,0
4FGL J0301.6-5617,3FHL J0301.4-5618,,,,,0
4FGL J0301.9-2731,3FGL J0301.8-2721,,bcu,NVSS J030158-272754,,0
4FGL J0302.5+3354,3FHL J0302.6+3354,,,,,4
4FGL J0302.7+5717,,,,,,1
4FGL J0303.2+3149,3FGL J0303.0+3150,,bcu,B2 0259+31,,0
4FGL J0303.3-7913,3FGL J0302.5-7915,,fsrq,PMN J0303-7914,,0
4FGL J0303.3+0555,,,bll,GB6 J0303+0554,,0
4FGL J0303.4-2407,3FHL J0303.4-2407,PKS 0301-243,BLL,PKS 0301-243,,0
4FGL J0303.4-5232,,,bcu,AT20G J030328-523433,,0
4FGL J0303.6+4716,3FHL J0303.5+4716,,bll,4C +47.08,,0
4FGL J0303.6-6211,3FGL J0303.7-6211,,fsrq,PKS 0302-623,,0
4FGL J0304.4-2833,3FHL J0304.3-2833,,bll,RBS 0385,,0
4FGL J0304.5+6821,3FGL J0304.9+6817,,bcu,TXS 0259+681,,4
4FGL J0304.5-0054,3FHL J0304.5-0055,,bll,RX J0304.5-0054,,0
4FGL J0304.6+6554,,,,,,0
4FGL J0304.9-0606,1FGL J0305.0-0601,,bll,PMN J0304-0608,,0
4FGL J0305.1-1608,3FHL J0305.2-1609,,bll,PKS 0302-16,,0
4FGL J0307.4+4915,3FHL J0307.4+4916,,bll,GB6 J0307+4915,,0
4FGL J0307.8-0419,,,bcu,LEDA 095522,,0
4FGL J0307.8+7443,3FGL J0308.0+7442,,PSR,PSR J0307+7443,,0
4FGL J0308.1-2852,3FGL J0308.4-2852,,bcu,2MASS J03081972-2849480,,0
4FGL J0308.4+0407,3FHL J0308.4+0408,,rdg,NGC 1218,,0
4FGL J0308.9-4702,,,,,,0
4FGL J0309.0+1029,3FHL J0309.0+1029,,fsrq,PKS 0306+102,,0
4FGL J0309.4-4000,,,bcu,1RXS J030926.2-395927,,0
4FGL J0309.7-0745,3FGL J0309.5-0749,,bll,NVSS J030943-074427,,0
4FGL J0309.9-6058,3FHL J0310.0-6058,,fsrq,PKS 0308-611,,0
4FGL J0310.6-5017,3FHL J0310.6-5017,,bll,1RXS J031036.0-501615,,0
4FGL J0310.8-1041,,,bcu,GALEXASC J031034.04-103714.3,,0
4FGL J0310.9-3458,,,,,,0
4FGL J0310.9+3815,3FGL J0310.8+3814,,fsrq,B3 0307+380,,0
4FGL J0311.2+6856,,,bcu,NVSS J031111+685610,,4
4FGL J0311.5-4402,,,bcu,GALEXASC J031103.24-440227.8,,0
4FGL J0312.1-0921,3FGL J0312.1-0921,,,,,0
4FGL J0312.4-3221,,,,,,0
4FGL J0312.5-2221,3FHL J0312.5-2221,,bll,NVSS J031235-222118,,0
4FGL J0312.7+2012,3FHL J0312.7+2013,,,,,0
4FGL J0312.8+0134,3FGL J0312.7+0133,,fsrq,PKS 0310+013,,0
4FGL J0312.9+3614,3FHL J0312.8+3614,,bll,V Zw 326,,0
4FGL J0312.9+4119,,,bcu,S4 0309+41,,0
4FGL J0313.6-7508,,,,,,4
4FGL J0314.1+2827,,,,,,0
4FGL J0314.1+5033,,,,,,0
4FGL J0314.3+0620,3FHL J0314.3+0620,,bll,NVSS J031423+061955,,0
4FGL J0314.3-5103,3FHL J0314.3-5103,,bll,PMN J0314-5104,,0
4FGL J0314.4-4805,,,,,,0
4FGL J0314.6-6549,,,fsrq,PKS 0313-660,,0
4FGL J0315.4-2643,,,,,,0
4FGL J0315.5+4231,,,,,,0
4FGL J0315.9-1033,3FGL J0315.5-1026,,fsrq,PKS 0313-107,,0
4FGL J0316.0-5626,,,bcu,1RXS J031613.4-562545,,0
4FGL J0316.2-6437,3FHL J0316.2-6439,,bll,SUMSS J031614-643732,,0
4FGL J0316.2+0905,3FHL J0316.2+0905,,bll,GB6 J0316+0904,,0
4FGL J0316.2-2608,3FHL J0316.5-2610,,bll,RBS 0405,,0
4FGL J0316.8+4120,3FHL J0316.6+4120,IC 310,RDG,IC 310,,4
4FGL J0316.9-0625,,,bcu,PMN J0317-0623,,0
4FGL J0317.7-2804,,,fsrq,PKS 0315-282,,0
4FGL J0317.8-4414,2FHL J0318.0-4414,,bcu,ESO 248-,,0
4FGL J0318.2+0254,3FGL J0318.1+0252,,PSR,PSR J0318+0253,,0
4FGL J0318.7+2135,3FHL J0318.8+2135,,bll,MG3 J031849+2135,,0
4FGL J0318.8+2848,,,,,,2304
4FGL J0319.4-7045,3FHL J0319.2-7045,,bcu,MRSS 054-102986,,0
4FGL J0319.8+4130,3FHL J0319.8+4130,NGC 1275,RDG,NGC 1275,,0
4FGL J0319.8+1845,3FHL J0319.8+1845,RBS 0413,bll,1E 0317.0+1835,,0
4FGL J0319.9-3821,,,,,,0
4FGL J0322.0+2335,3FHL J0322.0+2336,,bll,MG3 J032201+2336,,0
4FGL J0322.4+6606,,,bcu,LQAC 050+066,,0
4FGL J0322.6-3712e,3FHL J0322.6-3712e,,RDG,Fornax A,,0
4FGL J0322.9+0940,,,bcu,MG1 J032256+0941,,0
4FGL J0323.7-0111,3FHL J0323.6-0109,,bll,1RXS J032342.6-011131,,0
4FGL J0324.3-1313,3FGL J0324.5-1315,,bcu,NVSS J032430-131002,,0
4FGL J0324.8+3412,3FGL J0325.2+3410,,nlsy1,1H 0323+342,,0
4FGL J0324.8-2043,,,,,,0
4FGL J0325.0-2416,,,fsrq,PKS 0323-244,,0
4FGL J0325.3+3332,,,bcu,2MASX J03251760+3332435,,0
4FGL J0325.5-5635,3FHL J0325.4-5635,,bll,1RXS J032521.8-563543,,0
4FGL J0325.6-1646,3FHL J0325.6-1646,,bll,RBS 0421,,0
4FGL J0325.7+2225,3FGL J0325.5+2223,,fsrq,TXS 0322+222,,0
4FGL J0325.9-1843,3FGL J0326.0-1842,,bcu,PMN J0325-1843,,0
4FGL J0326.2+0225,3FHL J0326.3+0226,,bll,1H 0323+022,,0
4FGL J0326.7-3404,,,bcu,GALEXASC J032647.30-340447.1,,0
4FGL J0327.5-1805,,,bcu,CRATES J032743.34-180342.0,,2
4FGL J0327.6+2620,3FHL J0327.6+2619,,,,,0
4FGL J0328.4-4736,,,,,,0
4FGL J0328.5+6114,3FGL J0332.4+6110,,,,,256
4FGL J0328.6-1129,,,,,,0
4FGL J0328.8-5715,3FHL J0329.2-5714,,bll,1RXS J032852.3-571552,,0
4FGL J0330.1+5038,,,,,,0
4FGL J0330.6+4659,3FGL J0332.4+4644,,bcu,B3 0327+467A,,1
4FGL J0330.6+0438,3FGL J0330.6+0437,,bcu,GB6 J0330+0439,,0
4FGL J0330.7+5845,,,,,,2
4FGL J0330.7-2408,,,,,,0
4FGL J0331.1-5243,,,bcu,PGC 013066,,0
4FGL J0331.3-6156,3FHL J0331.3-6157,,bll,PMN J0331-6155,,0
4FGL J0331.9+6307,3FHL J0331.9+6307,,bll,GB6 J0331+6307,,0
4FGL J0332.1-1123,2FGL J0332.5-1118,,fsrq,1RXS J033223.2-111938,,0
4FGL J0333.0-3044,,,,,,0
4FGL J0333.1+8227,,,bcu,1RXS J033208.6+822654,,0
4FGL J0333.3+0233,3FGL J0333.6+0233,,bcu,NVSS J033321+023110,,0
4FGL J0333.4-2705,,,,,,0
4FGL J0333.7+7851,3FHL J0333.8+7849,,bll,WN B0326.7+7840,,0
4FGL J0333.7+2916,3FHL J0333.7+2916,,bll,TXS 0330+291,,0
4FGL J0333.8+4007,3FGL J0333.4+4003,,bcu,B3 0330+399,,0
4FGL J0333.9+6537,3FHL J0333.9+6537,,bll,TXS 0329+654,,0
4FGL J0334.2-3725,3FHL J0334.2-3726,,bll,PMN J0334-3725,,258
4FGL J0334.2-4008,3FHL J0334.2-4008,,bll,PKS 0332-403,,0
4FGL J0334.3+3920,3FHL J0334.3+3920,,rdg,4C +39.12,,0
4FGL J0335.1-4459,3FHL J0335.1-4459,,bll,1RXS J033514.5-445929,,0
4FGL J0336.0+7502,3FGL J0336.1+7500,,,,,0
4FGL J0336.4+3224,3FGL J0336.5+3210,,fsrq,NRAO 140,,0
4FGL J0336.5-0348,3FHL J0336.4-0348,,bll,1RXS J033623.3-034727,,0
4FGL J0336.8-3612,3FGL J0336.9-3622,,fsrq,PKS 0335-364,,0
4FGL J0337.5+2423,,,,,,1
4FGL J0337.8-1157,,,fsrq,PKS 0335-122,,0
4FGL J0338.1-2443,3FHL J0338.1-2443,,bll,2E 0336.0-2453,,0
4FGL J0338.5+1302,3FHL J0338.5+1302,,bll,RX J0338.4+1302,,0
4FGL J0338.7-5706,,,bcu,1RXS J033832.0-570449,,0
4FGL J0338.9-2848,3FHL J0338.9-2848,,,,,0
4FGL J0339.2-1736,3FHL J0339.2-1736,,bll,PKS 0336-177,,0
4FGL J0339.5-0146,3FHL J0339.5-0146,,fsrq,PKS 0336-01,,0
4FGL J0340.3+4130,3FHL J0340.3+4129,,PSR,PSR J0340+4130,,0
4FGL J0340.4+5302,3FGL J0340.4+5302,,,,,0
4FGL J0340.4-2422,3FGL J0340.4-2423,,bcu,NVSS J034022-242411,,0
4FGL J0340.5-2118,3FHL J0340.6-2120,,bll,PKS 0338-214,,0
4FGL J0340.5-0256,,,bcu,TXS 0338-030,,0
4FGL J0341.9+3153,3FGL J0342.3+3148c,,,,,0
4FGL J0342.2+3858,3FHL J0342.2+3858,,fsrq,GB6 J0342+3858,,0
4FGL J0342.8-3007,3FGL J0342.6-3006,,bcu,PKS 0340-302,,0
4FGL J0343.2-2529,3FGL J0343.2-2534,,fsrq,PKS 0341-256,,0
4FGL J0343.2-6444,3FHL J0343.3-6444,,bll,PMN J0343-6442,,0
4FGL J0343.3-6303,3FHL J0343.5-6302,,,,,0
4FGL J0343.4+3621,3FGL J0343.3+3622,,fsrq,OE 367,,0
4FGL J0344.2+3203,,,bcu,1RXS J034418.2+320903,,256
4FGL J0344.4+3432,,,bcu,1RXS J034424.5+343016,,0
4FGL J0345.2-2353,3FHL J0345.1-2353,,bll,NVSS J034518-235218,,0
4FGL J0345.5-3301,,,bcu,2MASS J03453818-3256462,,0
4FGL J0346.2+3235,3FGL J0345.3+3236,,,,,0
4FGL J0347.0+4844,,,fsrq,IVS B0343+485,,0
4FGL J0347.0-6400,,,,,,2048
4FGL J0348.2+6035,3FHL J0348.3+6035,,bcu,NVSS J034819+603509,,0
4FGL J0348.5-2749,3FGL J0348.6-2748,,fsrq,PKS 0346-27,,0
4FGL J0348.6-1609,3FHL J0348.5-1609,,bll,PKS 0346-163,,0
4FGL J0348.8-0828,,,bcu,2MASS J03485302-0824226,,0
4FGL J0348.8+4610,,,bcu,B3 0345+460,,2
4FGL J0349.4-1159,3FHL J0349.3-1159,1ES 0347-121,bll,1ES 0347-121,,0
4FGL J0349.8-2103,3FGL J0349.9-2102,,fsrq,PKS 0347-211,,0
4FGL J0350.0+0640,3FHL J0350.0+0640,,bcu,RX J0350.0+0640,,0
4FGL J0350.4-5144,3FHL J0350.4-5143,,bcu,1RXS J035037.0-514457,,0
4FGL J0350.8-2814,3FHL J0350.8-2814,,bcu,GALEXASC J035051.31-281633.0,,0
4FGL J0352.0-2516,,,bcu,TXS 0350-253,,0
4FGL J0352.9-3623,3FHL J0352.9-3622,,bll,XRS J0353-3623,,0
4FGL J0353.0+5654,3FHL J0353.1+5655,,bll,GB6 J0353+5654,,0
4FGL J0353.0-6831,3FHL J0353.0-6832,,bll,PKS 0352-686,,0
4FGL J0353.7+8257,3FHL J0353.4+8256,,bll,WN B0343.1+8247,,0
4FGL J0354.4+4643,3FGL J0354.1+4643,,bcu,B3 0350+465,,0
4FGL J0354.7+8009,3FGL J0354.6+8011,,bll,S5 0346+80,,0
4FGL J0355.1-1841,,,,,,0
4FGL J0355.3+3909,,,bcu,CRATES J035515+390907,,0
4FGL J0356.1-1329,,,bcu,1RXS J035610.7-132833,,0
4FGL J0357.0-4955,3FHL J0356.8-4957,,bll,PKS 0355-500,,0
4FGL J0357.2+2320,3FGL J0357.1+2325,,bcu,MG3 J035721+2319,,0
4FGL J0357.2-0319,3FHL J0357.3-0316,,bcu,1RXS J035725.7-031740,,0
4FGL J0357.6-4625,,,bcu,2MASS J03573680-4625481,,0
4FGL J0357.8+3204,3FGL J0357.9+3206,,PSR,PSR J0357+3205,,0
4FGL J0358.0-6946,3FGL J0356.3-6948,,bcu,PMN J0357-6948,,0
4FGL J0358.1+2850,,,,,,1
4FGL J0358.1-5954,,,bll,AT20G J035814-595233,,0
4FGL J0358.6+0634,3FGL J0358.7+0633,,bcu,PMN J0358+0629,,0
4FGL J0358.7+7649,3FGL J0359.7+7649,,bcu,WN B0351.8+7640,,0
4FGL J0358.9+6004,3FGL J0358.8+6002,,fsrq,TXS 0354+599,,0
4FGL J0359.0-3053,,,bll,NVSS J035856-305446,,0
4FGL J0359.3+3626,,,,,,1
4FGL J0359.4-0236,3FHL J0359.4-0235,,,,,0
4FGL J0359.4+5414,3FGL J0359.5+5413,,PSR,PSR J0359+5414,,0
4FGL J0359.4-2616,3FGL J0359.3-2612,,bll,PKS 0357-264,,0
